O*NET-SOC_Code,Title,Element_ID,Element_Name,Data_Value
53-6031.00,Automotive and Watercraft Service Attendants,1.C.6,Independence,3.17
53-6031.00,Automotive and Watercraft Service Attendants,1.C.7.a,Innovation,3.22
53-6031.00,Automotive and Watercraft Service Attendants,1.C.7.b,Analytical Thinking,4.21
53-6041.00,Traffic Technicians,1.C.1.a,Achievement/Effort,3.93
53-6041.00,Traffic Technicians,1.C.1.b,Persistence,4.08
53-6041.00,Traffic Technicians,1.C.1.c,Initiative,4.09
53-6041.00,Traffic Technicians,1.C.2.b,Leadership,3.62
53-6041.00,Traffic Technicians,1.C.3.a,Cooperation,4.29
53-6041.00,Traffic Technicians,1.C.3.b,Concern for Others,3.76
53-6041.00,Traffic Technicians,1.C.3.c,Social Orientation,3.24
53-6041.00,Traffic Technicians,1.C.4.a,Self Control,3.86
53-6041.00,Traffic Technicians,1.C.4.b,Stress Tolerance,4.04
53-6041.00,Traffic Technicians,1.C.4.c,Adaptability/Flexibility,4.21
53-6041.00,Traffic Technicians,1.C.5.a,Dependability,4.52
53-6041.00,Traffic Technicians,1.C.5.b,Attention to Detail,4.41
53-6041.00,Traffic Technicians,1.C.5.c,Integrity,4.33
53-6041.00,Traffic Technicians,1.C.6,Independence,4.15
53-6041.00,Traffic Technicians,1.C.7.a,Innovation,3.6
53-6041.00,Traffic Technicians,1.C.7.b,Analytical Thinking,4.18
53-6051.00,Transportation Inspectors,1.C.1.a,Achievement/Effort,3.61
53-6051.00,Transportation Inspectors,1.C.1.b,Persistence,4.02
53-6051.00,Transportation Inspectors,1.C.1.c,Initiative,4.2
53-6051.00,Transportation Inspectors,1.C.2.b,Leadership,3.69
53-6051.00,Transportation Inspectors,1.C.3.a,Cooperation,4.04
53-6051.00,Transportation Inspectors,1.C.3.b,Concern for Others,3.57
53-6051.00,Transportation Inspectors,1.C.3.c,Social Orientation,2.84
53-6051.00,Transportation Inspectors,1.C.4.a,Self Control,3.78
53-6051.00,Transportation Inspectors,1.C.4.b,Stress Tolerance,3.8
53-6051.00,Transportation Inspectors,1.C.4.c,Adaptability/Flexibility,4.27
53-6051.00,Transportation Inspectors,1.C.5.a,Dependability,4.66
53-6051.00,Transportation Inspectors,1.C.5.b,Attention to Detail,4.4
53-6051.00,Transportation Inspectors,1.C.5.c,Integrity,4.52
53-6051.00,Transportation Inspectors,1.C.6,Independence,3.77
53-6051.00,Transportation Inspectors,1.C.7.a,Innovation,3.54
53-6051.00,Transportation Inspectors,1.C.7.b,Analytical Thinking,4.05
53-6051.01,Aviation Inspectors,1.C.1.a,Achievement/Effort,4.31
53-6051.01,Aviation Inspectors,1.C.1.b,Persistence,4.07
53-6051.01,Aviation Inspectors,1.C.1.c,Initiative,4.1
53-6051.01,Aviation Inspectors,1.C.2.b,Leadership,3.8
53-6051.01,Aviation Inspectors,1.C.3.a,Cooperation,4.27
53-6051.01,Aviation Inspectors,1.C.3.b,Concern for Others,4.19
53-6051.01,Aviation Inspectors,1.C.3.c,Social Orientation,3.34
53-6051.01,Aviation Inspectors,1.C.4.a,Self Control,4.44
53-6051.01,Aviation Inspectors,1.C.4.b,Stress Tolerance,4.37
53-6051.01,Aviation Inspectors,1.C.4.c,Adaptability/Flexibility,4.28
53-6051.01,Aviation Inspectors,1.C.5.a,Dependability,4.59
53-6051.01,Aviation Inspectors,1.C.5.b,Attention to Detail,4.48
53-6051.01,Aviation Inspectors,1.C.5.c,Integrity,4.84
53-6051.01,Aviation Inspectors,1.C.6,Independence,4.32
53-6051.01,Aviation Inspectors,1.C.7.a,Innovation,3.15
53-6051.01,Aviation Inspectors,1.C.7.b,Analytical Thinking,4.21
53-6051.07,"Transportation Vehicle, Equipment and Systems Inspectors, Except Aviation",1.C.1.a,Achievement/Effort,3.13
53-6051.07,"Transportation Vehicle, Equipment and Systems Inspectors, Except Aviation",1.C.1.b,Persistence,3.13
53-6051.07,"Transportation Vehicle, Equipment and Systems Inspectors, Except Aviation",1.C.1.c,Initiative,3.52
53-6051.07,"Transportation Vehicle, Equipment and Systems Inspectors, Except Aviation",1.C.2.b,Leadership,3.23
53-6051.07,"Transportation Vehicle, Equipment and Systems Inspectors, Except Aviation",1.C.3.a,Cooperation,3.88
53-6051.07,"Transportation Vehicle, Equipment and Systems Inspectors, Except Aviation",1.C.3.b,Concern for Others,3.82
53-6051.07,"Transportation Vehicle, Equipment and Systems Inspectors, Except Aviation",1.C.3.c,Social Orientation,3.45
53-6051.07,"Transportation Vehicle, Equipment and Systems Inspectors, Except Aviation",1.C.4.a,Self Control,3.64
53-6051.07,"Transportation Vehicle, Equipment and Systems Inspectors, Except Aviation",1.C.4.b,Stress Tolerance,3.6
53-6051.07,"Transportation Vehicle, Equipment and Systems Inspectors, Except Aviation",1.C.4.c,Adaptability/Flexibility,3.62
53-6051.07,"Transportation Vehicle, Equipment and Systems Inspectors, Except Aviation",1.C.5.a,Dependability,3.82
53-6051.07,"Transportation Vehicle, Equipment and Systems Inspectors, Except Aviation",1.C.5.b,Attention to Detail,3.85
53-6051.07,"Transportation Vehicle, Equipment and Systems Inspectors, Except Aviation",1.C.5.c,Integrity,3.91
53-6051.07,"Transportation Vehicle, Equipment and Systems Inspectors, Except Aviation",1.C.6,Independence,4.12
53-6051.07,"Transportation Vehicle, Equipment and Systems Inspectors, Except Aviation",1.C.7.a,Innovation,3.47
53-6051.07,"Transportation Vehicle, Equipment and Systems Inspectors, Except Aviation",1.C.7.b,Analytical Thinking,3.36
53-6061.00,Passenger Attendants,1.C.1.a,Achievement/Effort,3.2
53-6061.00,Passenger Attendants,1.C.1.b,Persistence,3.71
53-6061.00,Passenger Attendants,1.C.1.c,Initiative,3.84
53-6061.00,Passenger Attendants,1.C.2.b,Leadership,3.6
53-6061.00,Passenger Attendants,1.C.3.a,Cooperation,4.46
53-6061.00,Passenger Attendants,1.C.3.b,Concern for Others,4.5
53-6061.00,Passenger Attendants,1.C.3.c,Social Orientation,3.94
53-6061.00,Passenger Attendants,1.C.4.a,Self Control,4.6
53-6061.00,Passenger Attendants,1.C.4.b,Stress Tolerance,4.59
53-6061.00,Passenger Attendants,1.C.4.c,Adaptability/Flexibility,4.13
53-6061.00,Passenger Attendants,1.C.5.a,Dependability,4.63
53-6061.00,Passenger Attendants,1.C.5.b,Attention to Detail,4.38
53-6061.00,Passenger Attendants,1.C.5.c,Integrity,4.47
53-6061.00,Passenger Attendants,1.C.6,Independence,3.84
53-6061.00,Passenger Attendants,1.C.7.a,Innovation,2.74
53-6061.00,Passenger Attendants,1.C.7.b,Analytical Thinking,3.6
53-7011.00,Conveyor Operators and Tenders,1.C.1.a,Achievement/Effort,3.01
53-7011.00,Conveyor Operators and Tenders,1.C.1.b,Persistence,3.57
53-7011.00,Conveyor Operators and Tenders,1.C.1.c,Initiative,3.09
53-7011.00,Conveyor Operators and Tenders,1.C.2.b,Leadership,2.87
53-7011.00,Conveyor Operators and Tenders,1.C.3.a,Cooperation,4.26
53-7011.00,Conveyor Operators and Tenders,1.C.3.b,Concern for Others,4.28
53-7011.00,Conveyor Operators and Tenders,1.C.3.c,Social Orientation,3.38
53-7011.00,Conveyor Operators and Tenders,1.C.4.a,Self Control,4.33
53-7011.00,Conveyor Operators and Tenders,1.C.4.b,Stress Tolerance,4.07
53-7011.00,Conveyor Operators and Tenders,1.C.4.c,Adaptability/Flexibility,3.91
53-7011.00,Conveyor Operators and Tenders,1.C.5.a,Dependability,4.47
53-7011.00,Conveyor Operators and Tenders,1.C.5.b,Attention to Detail,4.19
53-7011.00,Conveyor Operators and Tenders,1.C.5.c,Integrity,3.88
53-7011.00,Conveyor Operators and Tenders,1.C.6,Independence,4.07
53-7011.00,Conveyor Operators and Tenders,1.C.7.a,Innovation,2.52
53-7011.00,Conveyor Operators and Tenders,1.C.7.b,Analytical Thinking,2.5
53-7021.00,Crane and Tower Operators,1.C.1.a,Achievement/Effort,3.23
53-7021.00,Crane and Tower Operators,1.C.1.b,Persistence,3.47
53-7021.00,Crane and Tower Operators,1.C.1.c,Initiative,3.68
53-7021.00,Crane and Tower Operators,1.C.2.b,Leadership,3.54
53-7021.00,Crane and Tower Operators,1.C.3.a,Cooperation,3.85
53-7021.00,Crane and Tower Operators,1.C.3.b,Concern for Others,3.73
53-7021.00,Crane and Tower Operators,1.C.3.c,Social Orientation,3.13
53-7021.00,Crane and Tower Operators,1.C.4.a,Self Control,4
53-7021.00,Crane and Tower Operators,1.C.4.b,Stress Tolerance,3.76
53-7021.00,Crane and Tower Operators,1.C.4.c,Adaptability/Flexibility,3.7
53-7021.00,Crane and Tower Operators,1.C.5.a,Dependability,4.26
53-7021.00,Crane and Tower Operators,1.C.5.b,Attention to Detail,4.07
53-7021.00,Crane and Tower Operators,1.C.5.c,Integrity,3.69
53-7021.00,Crane and Tower Operators,1.C.6,Independence,3.65
53-7021.00,Crane and Tower Operators,1.C.7.a,Innovation,2.98
53-7021.00,Crane and Tower Operators,1.C.7.b,Analytical Thinking,3.33
53-7031.00,Dredge Operators,1.C.1.a,Achievement/Effort,3.3
53-7031.00,Dredge Operators,1.C.1.b,Persistence,3.16
53-7031.00,Dredge Operators,1.C.1.c,Initiative,3.34
53-7031.00,Dredge Operators,1.C.2.b,Leadership,4.03
53-7031.00,Dredge Operators,1.C.3.a,Cooperation,3.79
53-7031.00,Dredge Operators,1.C.3.b,Concern for Others,4.28
53-7031.00,Dredge Operators,1.C.3.c,Social Orientation,3.12
53-7031.00,Dredge Operators,1.C.4.a,Self Control,3.38
53-7031.00,Dredge Operators,1.C.4.b,Stress Tolerance,3.63
53-7031.00,Dredge Operators,1.C.4.c,Adaptability/Flexibility,3.34
53-7031.00,Dredge Operators,1.C.5.a,Dependability,3.8
53-7031.00,Dredge Operators,1.C.5.b,Attention to Detail,3.33
53-7031.00,Dredge Operators,1.C.5.c,Integrity,3.09
53-7031.00,Dredge Operators,1.C.6,Independence,3.06
53-7031.00,Dredge Operators,1.C.7.a,Innovation,3.09
53-7031.00,Dredge Operators,1.C.7.b,Analytical Thinking,2.81
53-7041.00,Hoist and Winch Operators,1.C.1.a,Achievement/Effort,3.41
53-7041.00,Hoist and Winch Operators,1.C.1.b,Persistence,3.83
53-7041.00,Hoist and Winch Operators,1.C.1.c,Initiative,4.14
53-7041.00,Hoist and Winch Operators,1.C.2.b,Leadership,2.94
53-7041.00,Hoist and Winch Operators,1.C.3.a,Cooperation,3.97
53-7041.00,Hoist and Winch Operators,1.C.3.b,Concern for Others,3.71
53-7041.00,Hoist and Winch Operators,1.C.3.c,Social Orientation,2.97
53-7041.00,Hoist and Winch Operators,1.C.4.a,Self Control,3.46
53-7041.00,Hoist and Winch Operators,1.C.4.b,Stress Tolerance,3.59
53-7041.00,Hoist and Winch Operators,1.C.4.c,Adaptability/Flexibility,3.68
53-7041.00,Hoist and Winch Operators,1.C.5.a,Dependability,4.11
53-7041.00,Hoist and Winch Operators,1.C.5.b,Attention to Detail,4.03
53-7041.00,Hoist and Winch Operators,1.C.5.c,Integrity,3.03
53-7041.00,Hoist and Winch Operators,1.C.6,Independence,4.17
53-7041.00,Hoist and Winch Operators,1.C.7.a,Innovation,3.07
53-7041.00,Hoist and Winch Operators,1.C.7.b,Analytical Thinking,3.26
53-7051.00,Industrial Truck and Tractor Operators,1.C.1.a,Achievement/Effort,3.59
53-7051.00,Industrial Truck and Tractor Operators,1.C.1.b,Persistence,3.71
53-7051.00,Industrial Truck and Tractor Operators,1.C.1.c,Initiative,3.73
53-7051.00,Industrial Truck and Tractor Operators,1.C.2.b,Leadership,3.52
53-7051.00,Industrial Truck and Tractor Operators,1.C.3.a,Cooperation,3.84
53-7051.00,Industrial Truck and Tractor Operators,1.C.3.b,Concern for Others,3.61
53-7051.00,Industrial Truck and Tractor Operators,1.C.3.c,Social Orientation,3.12
53-7051.00,Industrial Truck and Tractor Operators,1.C.4.a,Self Control,4.4
53-7051.00,Industrial Truck and Tractor Operators,1.C.4.b,Stress Tolerance,4.11
53-7051.00,Industrial Truck and Tractor Operators,1.C.4.c,Adaptability/Flexibility,3.28
53-7051.00,Industrial Truck and Tractor Operators,1.C.5.a,Dependability,4.3
53-7051.00,Industrial Truck and Tractor Operators,1.C.5.b,Attention to Detail,4.31
53-7051.00,Industrial Truck and Tractor Operators,1.C.5.c,Integrity,4.01
53-7051.00,Industrial Truck and Tractor Operators,1.C.6,Independence,3.79
53-7051.00,Industrial Truck and Tractor Operators,1.C.7.a,Innovation,2.94
53-7051.00,Industrial Truck and Tractor Operators,1.C.7.b,Analytical Thinking,3.35
53-7061.00,Cleaners of Vehicles and Equipment,1.C.1.a,Achievement/Effort,3.3
53-7061.00,Cleaners of Vehicles and Equipment,1.C.1.b,Persistence,3.4
53-7061.00,Cleaners of Vehicles and Equipment,1.C.1.c,Initiative,3.71
53-7061.00,Cleaners of Vehicles and Equipment,1.C.2.b,Leadership,3.21
53-7061.00,Cleaners of Vehicles and Equipment,1.C.3.a,Cooperation,3.92
53-7061.00,Cleaners of Vehicles and Equipment,1.C.3.b,Concern for Others,3.73
53-7061.00,Cleaners of Vehicles and Equipment,1.C.3.c,Social Orientation,3.09
53-7061.00,Cleaners of Vehicles and Equipment,1.C.4.a,Self Control,3.75
53-7061.00,Cleaners of Vehicles and Equipment,1.C.4.b,Stress Tolerance,3.57
53-7061.00,Cleaners of Vehicles and Equipment,1.C.4.c,Adaptability/Flexibility,3.69
53-7061.00,Cleaners of Vehicles and Equipment,1.C.5.a,Dependability,4.16
53-7061.00,Cleaners of Vehicles and Equipment,1.C.5.b,Attention to Detail,4.51
53-7061.00,Cleaners of Vehicles and Equipment,1.C.5.c,Integrity,3.98
53-7061.00,Cleaners of Vehicles and Equipment,1.C.6,Independence,4.1
53-7061.00,Cleaners of Vehicles and Equipment,1.C.7.a,Innovation,3.58
53-7061.00,Cleaners of Vehicles and Equipment,1.C.7.b,Analytical Thinking,3.24
53-7062.00,"Laborers and Freight, Stock, and Material Movers, Hand",1.C.1.a,Achievement/Effort,3.97
53-7062.00,"Laborers and Freight, Stock, and Material Movers, Hand",1.C.1.b,Persistence,3.53
53-7062.00,"Laborers and Freight, Stock, and Material Movers, Hand",1.C.1.c,Initiative,3.65
53-7062.00,"Laborers and Freight, Stock, and Material Movers, Hand",1.C.2.b,Leadership,2.31
53-7062.00,"Laborers and Freight, Stock, and Material Movers, Hand",1.C.3.a,Cooperation,3.74
53-7062.00,"Laborers and Freight, Stock, and Material Movers, Hand",1.C.3.b,Concern for Others,2.83
53-7062.00,"Laborers and Freight, Stock, and Material Movers, Hand",1.C.3.c,Social Orientation,3.34
53-7062.00,"Laborers and Freight, Stock, and Material Movers, Hand",1.C.4.a,Self Control,3.72
53-7062.00,"Laborers and Freight, Stock, and Material Movers, Hand",1.C.4.b,Stress Tolerance,4.01
53-7062.00,"Laborers and Freight, Stock, and Material Movers, Hand",1.C.4.c,Adaptability/Flexibility,3.72
53-7062.00,"Laborers and Freight, Stock, and Material Movers, Hand",1.C.5.a,Dependability,4.11
53-7062.00,"Laborers and Freight, Stock, and Material Movers, Hand",1.C.5.b,Attention to Detail,3.85
53-7062.00,"Laborers and Freight, Stock, and Material Movers, Hand",1.C.5.c,Integrity,3.88
53-7062.00,"Laborers and Freight, Stock, and Material Movers, Hand",1.C.6,Independence,3.18
53-7062.00,"Laborers and Freight, Stock, and Material Movers, Hand",1.C.7.a,Innovation,2.43
53-7062.00,"Laborers and Freight, Stock, and Material Movers, Hand",1.C.7.b,Analytical Thinking,2.67
53-7062.04,Recycling and Reclamation Workers,1.C.1.a,Achievement/Effort,3.6
53-7062.04,Recycling and Reclamation Workers,1.C.1.b,Persistence,3.39
53-7062.04,Recycling and Reclamation Workers,1.C.1.c,Initiative,3.59
53-7062.04,Recycling and Reclamation Workers,1.C.2.b,Leadership,3.48
53-7062.04,Recycling and Reclamation Workers,1.C.3.a,Cooperation,3.71
53-7062.04,Recycling and Reclamation Workers,1.C.3.b,Concern for Others,3.52
53-7062.04,Recycling and Reclamation Workers,1.C.3.c,Social Orientation,2.81
53-7062.04,Recycling and Reclamation Workers,1.C.4.a,Self Control,3.82
53-7062.04,Recycling and Reclamation Workers,1.C.4.b,Stress Tolerance,3.54
53-7062.04,Recycling and Reclamation Workers,1.C.4.c,Adaptability/Flexibility,3.67
53-7062.04,Recycling and Reclamation Workers,1.C.5.a,Dependability,4.11
53-7062.04,Recycling and Reclamation Workers,1.C.5.b,Attention to Detail,3.74
53-7062.04,Recycling and Reclamation Workers,1.C.5.c,Integrity,3.96
53-7062.04,Recycling and Reclamation Workers,1.C.6,Independence,3.6
53-7062.04,Recycling and Reclamation Workers,1.C.7.a,Innovation,3.31
53-7062.04,Recycling and Reclamation Workers,1.C.7.b,Analytical Thinking,2.95
53-7063.00,Machine Feeders and Offbearers,1.C.1.a,Achievement/Effort,3.22
53-7063.00,Machine Feeders and Offbearers,1.C.1.b,Persistence,3.16
53-7063.00,Machine Feeders and Offbearers,1.C.1.c,Initiative,3.42
53-7063.00,Machine Feeders and Offbearers,1.C.2.b,Leadership,3.21
53-7063.00,Machine Feeders and Offbearers,1.C.3.a,Cooperation,3.88
53-7063.00,Machine Feeders and Offbearers,1.C.3.b,Concern for Others,3.69
53-7063.00,Machine Feeders and Offbearers,1.C.3.c,Social Orientation,3.15
53-7063.00,Machine Feeders and Offbearers,1.C.4.a,Self Control,3.5
53-7063.00,Machine Feeders and Offbearers,1.C.4.b,Stress Tolerance,3.24
53-7063.00,Machine Feeders and Offbearers,1.C.4.c,Adaptability/Flexibility,3.29
53-7063.00,Machine Feeders and Offbearers,1.C.5.a,Dependability,4.07
53-7063.00,Machine Feeders and Offbearers,1.C.5.b,Attention to Detail,4.03
53-7063.00,Machine Feeders and Offbearers,1.C.5.c,Integrity,3.61
53-7063.00,Machine Feeders and Offbearers,1.C.6,Independence,3.64
53-7063.00,Machine Feeders and Offbearers,1.C.7.a,Innovation,2.83
53-7063.00,Machine Feeders and Offbearers,1.C.7.b,Analytical Thinking,2.81
53-7064.00,"Packers and Packagers, Hand",1.C.1.a,Achievement/Effort,3.63
53-7064.00,"Packers and Packagers, Hand",1.C.1.b,Persistence,3.76
53-7064.00,"Packers and Packagers, Hand",1.C.1.c,Initiative,4.17
53-7064.00,"Packers and Packagers, Hand",1.C.2.b,Leadership,3.19
53-7064.00,"Packers and Packagers, Hand",1.C.3.a,Cooperation,4.28
53-7064.00,"Packers and Packagers, Hand",1.C.3.b,Concern for Others,3.37
53-7064.00,"Packers and Packagers, Hand",1.C.3.c,Social Orientation,3.6
53-7064.00,"Packers and Packagers, Hand",1.C.4.a,Self Control,3.76
53-7064.00,"Packers and Packagers, Hand",1.C.4.b,Stress Tolerance,3.92
53-7064.00,"Packers and Packagers, Hand",1.C.4.c,Adaptability/Flexibility,3.92
53-7064.00,"Packers and Packagers, Hand",1.C.5.a,Dependability,4.16
53-7064.00,"Packers and Packagers, Hand",1.C.5.b,Attention to Detail,4.41
53-7064.00,"Packers and Packagers, Hand",1.C.5.c,Integrity,4.26
53-7064.00,"Packers and Packagers, Hand",1.C.6,Independence,3.79
53-7064.00,"Packers and Packagers, Hand",1.C.7.a,Innovation,3.36
53-7064.00,"Packers and Packagers, Hand",1.C.7.b,Analytical Thinking,3.21
53-7065.00,Stockers and Order Fillers,1.C.1.a,Achievement/Effort,3.26
53-7065.00,Stockers and Order Fillers,1.C.1.b,Persistence,3.19
53-7065.00,Stockers and Order Fillers,1.C.1.c,Initiative,3.25
53-7065.00,Stockers and Order Fillers,1.C.2.b,Leadership,2.8
53-7065.00,Stockers and Order Fillers,1.C.3.a,Cooperation,3.98
53-7065.00,Stockers and Order Fillers,1.C.3.b,Concern for Others,3.28
53-7065.00,Stockers and Order Fillers,1.C.3.c,Social Orientation,3.15
53-7065.00,Stockers and Order Fillers,1.C.4.a,Self Control,3.56
53-7065.00,Stockers and Order Fillers,1.C.4.b,Stress Tolerance,3.5
53-7065.00,Stockers and Order Fillers,1.C.4.c,Adaptability/Flexibility,3.44
53-7065.00,Stockers and Order Fillers,1.C.5.a,Dependability,4.19
53-7065.00,Stockers and Order Fillers,1.C.5.b,Attention to Detail,4.24
53-7065.00,Stockers and Order Fillers,1.C.5.c,Integrity,3.93
53-7065.00,Stockers and Order Fillers,1.C.6,Independence,3.02
53-7065.00,Stockers and Order Fillers,1.C.7.a,Innovation,2.71
53-7065.00,Stockers and Order Fillers,1.C.7.b,Analytical Thinking,2.72
53-7071.00,Gas Compressor and Gas Pumping Station Operators,1.C.1.a,Achievement/Effort,4.26
53-7071.00,Gas Compressor and Gas Pumping Station Operators,1.C.1.b,Persistence,4.31
53-7071.00,Gas Compressor and Gas Pumping Station Operators,1.C.1.c,Initiative,4.18
53-7071.00,Gas Compressor and Gas Pumping Station Operators,1.C.2.b,Leadership,3.98
53-7071.00,Gas Compressor and Gas Pumping Station Operators,1.C.3.a,Cooperation,4.22
53-7071.00,Gas Compressor and Gas Pumping Station Operators,1.C.3.b,Concern for Others,4.15
53-7071.00,Gas Compressor and Gas Pumping Station Operators,1.C.3.c,Social Orientation,3.69
53-7071.00,Gas Compressor and Gas Pumping Station Operators,1.C.4.a,Self Control,4.12
53-7071.00,Gas Compressor and Gas Pumping Station Operators,1.C.4.b,Stress Tolerance,4.61
53-7071.00,Gas Compressor and Gas Pumping Station Operators,1.C.4.c,Adaptability/Flexibility,3.82
53-7071.00,Gas Compressor and Gas Pumping Station Operators,1.C.5.a,Dependability,4.62
53-7071.00,Gas Compressor and Gas Pumping Station Operators,1.C.5.b,Attention to Detail,4.5
53-7071.00,Gas Compressor and Gas Pumping Station Operators,1.C.5.c,Integrity,4.59
